,accommodates,bathrooms,bedrooms,beds,guests_included,availability_30,number_of_reviews,number_of_reviews_ltm,review_scores_cleanliness,review_scores_location,reviews_per_month,price,has_availability,host_response_rate,instant_bookable,cancellation_policy,security_deposit,host_is_superhost,host_name,host_location,host_neighbourhood,property_type,neighbourhood,host_verifications,host_response_time,room_type,extra_people,zipcode
9657,2,1.0,1.0,1.0,2,5,18,18,9.0,10.0,2.02,75.0,0,1,1,3,0,0,498,126,36,1,10,92,3,0,0,21
9658,4,1.0,1.0,2.0,2,4,14,14,10.0,10.0,1.55,90.0,0,1,1,0,0,1,522,178,37,1,11,124,3,0,40,23
9659,2,1.0,0.0,0.0,2,0,3,3,10.0,9.0,0.58,50.0,0,1,1,3,0,1,638,286,26,7,4,57,3,0,20,33
9660,7,2.0,3.0,5.0,1,17,21,21,10.0,10.0,2.32,109.0,0,1,1,3,0,0,349,126,14,1,3,170,3,0,0,56
9661,3,1.0,1.0,2.0,3,5,10,10,8.0,8.0,1.15,45.0,0,1,1,3,0,0,1659,166,39,1,1,170,3,0,0,60
9662,6,2.0,3.0,3.0,2,10,14,14,10.0,9.0,1.58,160.0,0,1,1,3,0,1,1670,126,6,1,4,125,3,0,26,36
9663,2,1.0,1.0,1.0,2,30,0,0,10.0,10.0,1.46,260.0,0,1,1,4,0,0,1123,126,12,3,2,166,3,2,0,27
9664,6,1.0,2.0,3.0,2,12,64,64,10.0,9.0,6.86,120.0,0,46,1,3,33,1,349,126,34,1,1,30,3,0,15,60
9665,2,1.0,1.0,1.0,2,22,5,5,10.0,10.0,0.86,160.0,0,1,0,4,0,0,43,126,30,1,6,115,3,0,5,25
9666,4,1.0,1.0,2.0,2,0,48,48,10.0,10.0,5.29,75.0,0,1,1,0,0,1,1300,126,37,1,1,92,3,0,1,23
9667,5,1.0,2.0,3.0,2,4,19,19,10.0,10.0,2.12,70.0,0,1,1,0,9,1,1826,166,12,1,2,170,3,0,8,31
9668,4,1.0,1.0,1.0,2,20,69,69,10.0,10.0,8.25,61.0,0,1,1,0,82,1,574,126,36,1,13,126,3,0,15,29
9669,3,1.0,0.0,2.0,3,14,9,9,10.0,9.0,1.25,39.0,0,1,1,3,0,1,636,166,39,1,1,205,3,0,0,60
9670,5,1.0,2.0,3.0,3,0,14,14,10.0,9.0,2.5,55.0,0,1,1,3,0,0,1734,166,39,1,4,170,3,0,1,33
9671,2,1.0,1.0,1.0,1,0,0,0,10.0,10.0,1.46,33.0,0,1,0,0,0,0,771,166,39,7,4,126,3,2,0,54
9672,4,1.5,2.0,3.0,1,0,0,0,10.0,10.0,1.46,100.0,0,1,1,3,46,0,181,126,37,1,12,122,3,0,0,25
9673,4,2.5,2.0,3.0,1,12,0,0,10.0,10.0,1.46,140.0,0,1,1,4,9,0,50,126,39,1,13,46,3,0,0,29
9674,5,1.0,2.0,3.0,1,15,11,11,10.0,10.0,2.12,90.0,0,1,1,3,9,0,922,166,37,1,11,130,3,0,0,23
9675,4,1.0,1.0,2.0,4,2,19,19,10.0,10.0,2.13,55.0,0,1,1,3,0,1,1213,166,39,1,13,170,3,0,0,29
9676,5,2.0,2.0,3.0,5,13,11,11,9.0,9.0,1.26,75.0,0,37,1,3,0,0,1803,166,39,1,13,170,3,0,0,29
9677,4,2.0,2.0,2.0,2,27,1,1,4.0,10.0,0.11,89.0,0,1,1,3,9,0,830,126,37,1,13,124,3,0,8,27
9678,2,1.0,1.0,1.0,2,0,14,14,8.0,10.0,1.48,80.0,0,1,1,3,0,0,1786,360,39,1,1,92,3,2,0,25
9679,2,1.0,1.0,1.0,1,0,3,3,10.0,10.0,0.45,80.0,0,1,1,3,0,0,1786,360,39,1,1,92,3,2,8,25
9680,3,2.0,1.0,2.0,1,16,11,11,9.0,10.0,1.24,65.0,0,45,1,4,0,0,215,126,31,2,1,62,3,1,0,60
9681,9,3.0,3.0,4.0,1,6,8,8,10.0,10.0,1.24,255.0,0,1,1,0,46,1,1500,166,32,1,1,90,3,0,0,36
9682,6,1.0,2.0,3.0,2,19,5,5,9.0,8.0,1.0,70.0,0,1,1,3,40,0,1638,126,28,1,7,44,3,0,26,60
9683,2,1.0,1.0,1.0,1,7,44,44,10.0,9.0,5.97,70.0,0,1,1,3,0,1,379,126,26,1,4,130,3,2,0,44
9684,4,1.0,2.0,2.0,1,18,2,2,10.0,7.0,0.35,80.0,0,1,1,3,0,0,1530,126,14,7,3,90,1,2,15,56
9685,4,1.0,1.0,1.0,2,3,24,24,10.0,9.0,2.71,50.0,0,1,1,3,21,1,552,126,31,7,7,158,3,0,8,60
9686,4,1.0,2.0,3.0,1,0,0,0,10.0,10.0,1.46,100.0,0,14,1,3,73,0,43,126,2,1,11,166,2,0,0,23
9687,2,1.0,1.0,2.0,1,0,0,0,10.0,10.0,1.46,150.0,0,1,1,3,0,0,222,166,37,1,11,205,3,0,0,23
9688,5,1.0,1.0,3.0,2,0,1,1,4.0,10.0,0.29,150.0,0,1,1,3,0,0,222,166,37,1,11,205,3,0,26,23
9689,5,2.0,1.0,5.0,1,0,0,0,10.0,10.0,1.46,109.0,0,37,1,3,9,0,1535,125,28,1,1,134,3,0,0,25
9690,1,1.0,1.0,1.0,1,14,23,23,10.0,10.0,3.12,25.0,0,1,0,0,9,1,731,126,26,2,4,170,3,2,0,44
9691,2,1.0,1.0,1.0,1,16,2,2,10.0,10.0,0.47,37.0,0,43,1,0,33,0,658,126,38,1,12,92,3,0,0,25
9692,6,3.0,3.0,4.0,1,0,0,0,10.0,10.0,1.46,150.0,0,1,1,0,0,0,392,126,12,1,2,166,3,0,0,31
9693,2,1.0,0.0,1.0,1,0,0,0,10.0,10.0,1.46,80.0,0,1,1,0,0,1,1788,126,36,7,8,124,3,0,0,25
9694,6,3.0,3.0,5.0,6,23,0,0,10.0,10.0,1.46,180.0,0,1,0,6,0,0,235,133,39,22,4,86,3,0,0,52
9695,7,2.0,3.0,4.0,7,0,0,0,10.0,10.0,1.46,210.0,0,1,0,6,0,0,235,133,39,1,0,86,3,0,0,52
9696,12,6.0,6.0,10.0,12,23,0,0,10.0,10.0,1.46,324.0,0,1,0,6,0,0,285,133,39,22,0,86,3,0,0,52
9697,5,1.0,1.0,4.0,5,16,2,2,10.0,10.0,0.45,100.0,0,1,0,6,0,0,285,133,39,22,11,86,3,0,0,23
9698,2,1.0,0.0,1.0,1,3,17,17,9.0,10.0,1.92,150.0,0,46,1,4,40,0,701,114,39,1,13,125,3,0,0,29
9699,4,1.0,1.0,2.0,1,4,19,19,10.0,9.0,2.03,42.0,0,1,1,3,0,1,686,126,26,14,4,33,3,0,0,33
9700,2,1.0,1.0,1.0,1,1,38,38,10.0,10.0,4.27,190.0,0,1,1,0,0,1,1300,126,37,1,11,92,3,2,0,23
9701,2,1.0,0.0,1.0,1,0,6,6,8.0,10.0,0.68,80.0,0,46,0,3,21,0,701,114,39,1,13,125,3,0,0,29
9702,4,1.0,1.0,2.0,2,2,27,27,10.0,10.0,4.58,50.0,0,1,0,0,33,1,1494,126,26,1,4,170,3,0,8,36
9703,2,1.0,1.0,1.0,2,19,50,50,10.0,9.0,5.62,49.0,0,1,1,0,0,1,1557,126,39,7,0,124,3,2,0,46
9704,2,2.0,1.0,1.0,1,0,48,48,10.0,9.0,5.33,50.0,0,1,1,0,0,1,1826,126,2,1,0,166,3,0,0,46
9705,8,2.0,3.0,5.0,4,9,3,3,10.0,8.0,0.33,125.0,0,44,1,3,33,1,222,126,31,23,2,30,3,0,8,31
9706,2,1.0,1.0,0.0,2,8,1,1,10.0,10.0,1.0,120.0,0,22,0,0,9,0,571,166,36,1,1,170,1,0,1,23
9707,1,1.0,1.0,1.0,1,0,2,2,10.0,10.0,1.15,25.0,0,36,1,3,0,0,922,126,2,1,0,90,2,2,0,48
9708,5,1.0,1.0,3.0,2,0,16,16,10.0,10.0,2.87,135.0,0,1,1,3,9,1,552,126,39,1,3,118,3,0,1,56
9709,4,2.0,2.0,2.0,1,1,0,0,10.0,10.0,1.46,115.0,0,1,1,3,0,0,1881,126,32,1,1,126,3,0,26,25
9710,3,1.0,2.0,2.0,1,7,2,2,10.0,9.0,1.33,150.0,0,1,1,6,0,0,403,126,32,1,10,124,3,0,0,21
9711,5,1.0,3.0,3.0,1,0,4,4,10.0,10.0,0.45,125.0,0,1,1,3,0,0,1881,126,32,1,1,126,3,0,26,25
9712,3,2.0,1.0,2.0,2,6,65,65,10.0,10.0,7.2,84.0,0,1,1,0,9,1,701,126,32,1,8,124,3,0,8,25
9713,2,1.0,1.0,1.0,1,8,29,29,10.0,10.0,3.25,60.0,0,1,1,3,0,1,1095,126,28,1,5,166,3,0,0,21
9714,4,1.0,2.0,3.0,3,16,7,7,10.0,9.0,0.79,135.0,0,1,1,4,9,0,1824,126,30,1,5,126,3,0,8,21
9715,2,1.0,1.0,2.0,1,22,1,1,10.0,10.0,0.14,100.0,0,1,1,3,0,0,1579,126,28,1,1,89,3,0,0,23
9716,8,1.0,2.0,4.0,2,0,10,10,10.0,9.0,1.18,75.0,0,1,1,0,0,1,670,166,31,1,1,90,2,0,1,60
9717,6,1.0,2.0,2.0,4,3,3,3,9.0,10.0,0.55,120.0,0,1,1,0,0,0,830,126,32,1,13,31,3,0,50,29
9718,5,1.0,2.0,3.0,2,6,24,24,10.0,10.0,2.72,71.0,0,1,0,0,0,1,1909,125,36,1,0,31,3,0,15,40
9719,2,1.0,0.0,1.0,1,18,19,19,10.0,10.0,2.14,50.0,0,1,1,4,9,0,781,126,37,1,13,126,3,0,0,29
9720,2,1.0,1.0,1.0,1,8,0,0,10.0,10.0,1.46,40.0,0,1,0,4,0,0,363,126,2,1,0,196,3,0,0,21
9721,4,1.0,1.0,3.0,2,10,17,17,8.0,9.0,2.0,30.0,0,46,1,3,0,0,691,166,18,1,0,130,3,0,1,48
9722,10,3.0,4.0,6.0,8,1,0,0,10.0,10.0,1.46,250.0,0,1,1,4,21,0,1824,126,30,1,5,126,3,0,1,21
9723,4,1.0,1.0,1.0,2,0,25,25,9.0,10.0,3.23,190.0,0,1,1,3,0,0,1963,126,39,1,13,165,3,0,40,29
9724,4,1.0,1.0,2.0,1,30,0,0,10.0,10.0,1.46,60.0,0,1,0,0,9,0,1140,166,36,1,1,90,2,0,0,23
9725,2,2.0,1.0,1.0,1,0,11,11,9.0,10.0,1.3,100.0,0,1,1,3,0,0,1942,126,39,1,13,184,2,0,0,27
9726,4,1.0,2.0,2.0,1,29,0,0,10.0,10.0,1.46,195.0,0,1,0,6,0,0,403,126,32,1,6,124,3,0,0,23
9727,2,1.0,1.0,1.0,1,28,0,0,10.0,10.0,1.46,65.0,0,1,1,0,0,0,119,227,2,7,0,166,3,2,0,42
9728,2,1.0,1.0,1.0,1,23,11,11,10.0,10.0,1.24,85.0,0,1,0,3,33,1,1100,126,32,1,1,90,3,2,0,25
9729,7,2.0,4.0,5.0,4,26,6,6,10.0,9.0,1.18,280.0,0,1,1,0,0,0,1646,126,39,1,2,115,3,0,26,31
9730,4,1.0,2.0,4.0,2,0,1,1,10.0,8.0,0.56,100.0,0,1,0,0,0,0,807,126,39,1,13,205,3,0,26,27
9731,2,1.0,1.0,1.0,1,0,3,3,9.0,10.0,0.34,50.0,0,1,1,4,0,0,508,126,37,1,1,125,3,0,0,25
9732,10,3.0,3.0,9.0,1,15,5,5,9.0,10.0,0.56,104.0,0,1,1,4,0,0,508,126,37,1,10,125,3,0,0,23
9733,6,2.0,2.0,3.0,2,0,8,8,10.0,10.0,0.9,100.0,0,1,1,3,0,1,984,126,2,1,0,31,3,0,15,52
9734,5,2.0,2.0,3.0,5,8,13,13,10.0,10.0,1.71,77.0,0,37,1,0,33,0,234,166,39,1,12,170,3,0,0,17
9735,4,1.0,1.0,1.0,1,0,0,0,10.0,10.0,1.46,80.0,0,1,1,3,46,0,181,126,37,1,1,122,3,0,0,21
9736,3,1.0,1.0,1.0,1,0,2,2,10.0,10.0,0.22,65.0,0,1,1,4,0,0,508,126,37,1,6,125,3,0,0,23
9737,6,1.0,2.0,3.0,1,9,14,14,8.0,10.0,1.62,65.0,0,1,0,4,0,0,508,126,37,1,12,125,3,0,0,25
9738,2,1.0,0.0,1.0,1,0,9,9,10.0,10.0,1.02,120.0,0,46,0,4,40,0,701,114,39,19,6,125,3,0,0,23
9739,4,1.0,1.0,2.0,2,2,4,4,10.0,10.0,0.44,70.0,0,1,1,0,40,0,1156,126,39,1,13,205,3,0,1,29
9740,4,1.0,1.0,3.0,4,19,0,0,10.0,10.0,1.46,102.0,0,1,0,6,0,0,285,133,39,22,0,86,3,0,0,46
9741,4,1.0,2.0,4.0,4,12,0,0,10.0,10.0,1.46,136.0,0,1,0,6,0,0,285,133,39,22,0,86,3,0,0,46
9742,6,2.0,1.0,3.0,2,15,19,19,10.0,10.0,2.22,50.0,0,1,1,3,9,0,1324,126,32,7,1,92,3,0,8,25
9743,4,1.0,1.0,4.0,2,8,5,5,10.0,10.0,0.76,78.0,0,1,1,3,0,0,1370,126,36,1,1,170,3,0,0,21
9744,6,1.0,2.0,6.0,1,0,10,10,9.0,8.0,1.08,38.0,0,1,1,0,0,0,1672,2,26,16,4,170,1,0,0,33
9745,4,1.0,1.0,2.0,1,11,4,4,9.0,10.0,0.45,85.0,0,1,1,0,0,0,1698,166,37,1,11,170,2,0,0,23
9746,2,1.0,1.0,1.0,1,0,13,13,10.0,10.0,1.46,48.0,0,1,0,0,28,1,863,126,6,1,13,69,3,2,0,27
9747,6,1.5,2.0,3.0,2,2,47,47,10.0,10.0,6.18,109.0,0,1,1,0,0,1,533,166,30,1,1,90,3,0,52,23
9748,4,1.0,0.0,1.0,1,1,52,52,9.0,10.0,5.76,40.0,0,34,1,0,0,0,1890,126,37,1,13,31,2,0,0,29
9749,3,1.0,1.0,2.0,2,1,25,25,10.0,10.0,2.77,70.0,0,1,1,0,33,1,1826,166,39,1,13,202,3,0,20,29
9750,4,1.0,1.0,2.0,1,19,18,18,9.0,10.0,3.31,65.0,0,44,1,0,0,0,1557,126,34,1,1,205,3,0,0,36
9751,2,1.0,1.0,1.0,1,8,0,0,10.0,10.0,1.46,99.0,0,1,1,0,0,0,431,166,30,1,1,170,3,0,0,23
9752,4,1.0,1.0,2.0,2,3,39,39,10.0,9.0,5.37,52.0,0,1,1,3,0,0,950,126,34,14,1,115,3,0,1,60
9753,7,1.0,3.0,4.0,2,2,18,18,10.0,9.0,3.27,80.0,0,1,1,3,0,1,190,307,26,1,4,170,3,0,47,54
9754,2,1.0,1.0,1.0,1,21,3,3,8.0,8.0,0.59,55.0,0,1,1,3,0,0,608,166,2,1,0,170,3,0,0,42
9755,6,1.5,3.0,4.0,6,10,27,27,10.0,10.0,3.57,300.0,0,1,1,4,40,0,311,29,35,1,1,124,3,0,0,25
9756,4,2.0,1.0,2.0,2,5,31,31,9.0,10.0,3.71,85.0,0,1,1,3,0,0,1140,166,37,1,1,170,3,0,8,23
9757,4,1.0,1.0,1.0,1,20,13,13,10.0,10.0,2.13,180.0,0,46,1,0,33,0,1781,126,36,1,6,128,3,0,0,23
9758,6,1.5,2.0,3.0,4,13,19,19,10.0,10.0,2.16,190.0,0,46,1,3,33,0,1781,126,36,1,6,128,3,0,1,23
9759,12,3.5,5.0,11.0,7,20,4,4,10.0,10.0,0.51,228.0,0,1,1,3,0,1,742,126,34,1,1,124,3,0,23,36
9760,4,2.0,1.0,3.0,1,0,7,7,10.0,8.0,2.59,70.0,0,1,1,0,0,0,1557,166,2,1,0,170,3,0,0,40
9761,3,1.0,1.0,2.0,2,10,50,50,10.0,10.0,5.91,59.0,0,1,1,4,0,0,1071,126,32,16,13,32,3,0,15,29
9762,2,1.0,1.0,1.0,2,18,1,1,10.0,10.0,0.11,65.0,0,1,1,0,0,1,1521,126,12,1,2,166,3,2,15,31
9763,4,1.0,1.0,2.0,1,0,0,0,10.0,10.0,1.46,47.0,0,1,1,3,33,0,1741,126,6,1,13,170,3,0,0,27
9764,2,1.0,1.0,1.0,1,7,0,0,10.0,10.0,1.46,45.0,0,22,0,3,0,0,1842,166,2,7,0,170,1,2,1,48
9765,5,2.0,1.0,3.0,2,4,54,54,10.0,10.0,6.16,60.0,0,45,1,3,21,1,950,227,38,1,1,130,3,0,26,25
9766,2,1.0,1.0,1.0,1,23,11,11,9.0,10.0,1.56,130.0,0,46,0,4,40,0,701,114,39,1,1,125,3,0,0,23
9767,4,1.0,1.0,1.0,1,1,3,3,10.0,10.0,1.76,100.0,0,46,1,3,21,0,701,114,39,1,1,125,3,0,20,23
9768,2,1.0,1.0,1.0,1,0,14,14,10.0,10.0,1.85,49.0,0,1,0,0,0,0,807,126,37,1,11,126,3,0,0,23
9769,2,1.0,1.0,1.0,1,7,3,3,10.0,9.0,0.36,60.0,0,22,0,3,0,0,1842,166,2,1,0,170,1,2,1,48
9770,2,1.0,1.0,1.0,1,0,0,0,10.0,10.0,1.46,25.0,0,1,1,0,0,0,392,166,26,7,4,170,3,3,0,36
9771,4,1.0,1.0,1.0,1,0,2,2,9.0,9.0,0.51,50.0,0,1,0,3,63,0,1526,126,39,1,4,124,2,0,1,33
9772,3,1.0,1.0,2.0,2,14,29,29,9.0,10.0,3.28,60.0,0,35,1,0,0,0,1826,126,39,1,1,149,3,0,15,36
9773,7,2.0,2.0,4.0,1,10,3,3,10.0,10.0,0.79,160.0,0,1,1,3,46,0,248,178,30,1,1,122,3,0,0,25
9774,2,1.0,1.0,1.0,1,24,3,3,10.0,9.0,0.86,40.0,0,1,0,3,0,1,1553,126,26,1,4,130,3,0,8,52
9775,6,3.0,2.0,4.0,6,6,17,17,10.0,10.0,2.02,150.0,0,1,1,3,0,1,1557,166,39,23,3,170,3,0,0,27
9776,3,1.0,1.0,2.0,2,3,39,39,10.0,10.0,4.68,60.0,0,45,1,3,21,1,950,227,38,1,12,130,3,0,8,25
9777,4,2.0,1.0,1.0,1,30,1,1,10.0,8.0,0.11,200.0,0,46,0,4,40,0,701,114,39,1,13,125,3,0,0,29
9778,4,2.0,2.0,2.0,1,0,16,16,10.0,10.0,1.8,200.0,0,46,1,3,21,0,701,114,39,1,6,125,3,0,0,25
9779,5,1.5,2.0,4.0,1,1,37,37,10.0,10.0,4.39,65.0,0,1,1,0,0,1,627,126,14,1,3,124,2,0,0,56
9780,6,2.5,2.0,3.0,2,9,2,2,9.0,9.0,1.46,85.0,0,1,1,3,0,1,52,126,31,1,1,166,3,0,20,60
9781,5,2.0,2.0,3.0,4,8,1,1,10.0,10.0,0.21,57.0,0,43,1,3,46,0,658,126,38,1,1,92,3,0,15,36
9782,4,1.0,1.0,1.0,2,13,0,0,10.0,10.0,1.46,53.0,0,43,1,3,46,0,658,126,38,16,12,92,3,0,15,25
9783,4,1.0,1.0,2.0,2,11,0,0,10.0,10.0,1.46,48.0,0,43,1,3,46,0,658,126,38,1,8,92,3,0,15,25
9784,4,1.5,2.0,4.0,1,0,2,2,10.0,10.0,0.23,120.0,0,1,1,4,9,1,565,126,38,7,8,122,3,0,0,25
9785,2,1.0,0.0,1.0,1,1,14,14,10.0,10.0,1.58,45.0,0,1,1,0,33,0,1156,126,39,1,13,205,3,0,0,29
9786,4,2.0,1.0,2.0,2,11,20,20,10.0,10.0,2.26,150.0,0,41,1,3,0,1,423,126,14,1,3,152,3,0,8,56
9787,3,1.0,1.0,1.0,2,4,36,36,10.0,10.0,6.1,80.0,0,41,1,3,0,1,423,126,14,1,3,152,3,0,8,56
9788,4,1.0,1.0,2.0,1,5,40,40,9.0,10.0,4.53,45.0,0,46,1,0,73,0,1346,125,39,1,12,24,3,0,0,25
9789,4,2.0,2.0,4.0,1,0,0,0,10.0,10.0,1.46,180.0,0,1,1,0,21,1,565,126,38,1,1,122,3,0,0,36
9790,3,1.0,1.0,4.0,1,26,3,3,10.0,9.0,0.81,71.0,0,1,1,3,0,0,1939,166,39,7,13,92,3,0,15,29
9791,3,1.0,1.0,2.0,2,2,60,60,10.0,10.0,7.44,50.0,0,1,1,3,0,1,1324,126,26,1,4,90,3,0,1,33
9792,6,2.5,3.0,3.0,4,17,2,2,9.0,10.0,0.32,66.0,0,43,1,3,57,0,658,126,38,1,13,92,3,0,15,29
9793,6,2.0,2.0,2.0,4,7,23,23,10.0,10.0,3.22,100.0,0,1,1,0,0,0,638,126,38,1,1,124,3,0,1,21
9794,2,1.0,1.0,1.0,2,0,27,27,10.0,9.0,4.26,50.0,0,41,0,0,0,0,1802,126,2,14,0,124,3,0,8,21
9795,5,1.0,2.0,2.0,1,0,0,0,10.0,10.0,1.46,70.0,0,1,0,4,0,0,508,126,37,1,0,125,3,0,0,42
9796,6,2.0,2.0,4.0,2,9,4,4,10.0,10.0,0.98,90.0,0,37,1,3,33,0,369,166,34,1,9,170,2,0,1,36
9797,6,1.0,2.0,4.0,4,12,4,4,10.0,10.0,0.86,58.0,0,43,1,3,46,0,658,126,38,1,12,92,3,0,15,25
9798,7,3.0,3.0,4.0,7,19,0,0,10.0,10.0,1.46,207.0,0,36,1,6,0,0,175,178,39,1,0,86,2,0,0,40
9799,3,1.0,2.0,3.0,2,0,4,4,10.0,10.0,0.46,150.0,0,1,1,0,0,0,544,166,34,1,1,170,3,0,11,36
9800,2,1.0,1.0,1.0,2,11,1,1,10.0,10.0,0.19,55.0,0,1,1,3,0,0,1672,126,38,2,12,205,2,2,13,25
9801,6,2.0,3.0,4.0,1,30,0,0,10.0,10.0,1.46,60.0,0,18,1,3,0,0,638,166,2,1,0,170,1,0,8,42
9802,3,1.0,2.0,2.0,1,0,17,17,10.0,10.0,4.25,140.0,0,1,1,0,0,0,85,126,36,1,6,166,3,0,0,23
9803,4,1.0,1.0,3.0,2,10,1,1,8.0,10.0,0.29,99.0,0,1,1,3,0,0,1672,126,38,2,1,205,2,2,0,25
9804,4,1.5,1.0,1.0,1,18,31,31,10.0,10.0,4.33,60.0,0,1,0,0,0,1,803,126,26,1,4,71,3,0,0,52
9805,2,1.0,1.0,2.0,1,7,22,22,10.0,10.0,4.05,60.0,0,43,0,3,0,1,847,126,30,19,6,33,2,2,0,23
9806,6,1.0,2.0,3.0,4,6,3,3,9.0,10.0,0.46,95.0,0,45,1,0,0,0,494,126,38,1,8,125,3,0,15,25
9807,2,1.0,1.0,1.0,1,0,15,15,10.0,10.0,2.66,35.0,0,1,1,0,0,1,552,126,26,7,4,170,3,0,0,52
9808,4,3.0,2.0,3.0,1,0,21,21,10.0,10.0,2.52,150.0,0,1,1,3,21,1,1140,126,30,1,1,128,3,0,8,23
9809,4,2.0,1.0,2.0,1,17,2,2,10.0,9.0,0.44,100.0,0,45,0,4,0,0,215,126,31,2,1,62,3,2,0,60
9810,6,1.0,1.0,4.0,2,2,81,81,8.0,10.0,9.42,99.0,0,1,1,0,0,0,681,126,39,1,5,124,3,0,0,23
9811,4,1.0,1.0,2.0,2,10,9,9,9.0,10.0,1.5,65.0,0,1,1,3,0,0,606,166,26,1,4,170,3,0,50,44
9812,4,1.0,2.0,2.0,1,30,0,0,10.0,10.0,1.46,85.0,0,1,1,0,9,0,1254,126,37,7,1,205,3,0,0,23
9813,2,1.0,1.0,1.0,2,0,12,12,10.0,10.0,1.74,65.0,0,1,1,3,0,0,606,166,26,1,4,170,3,0,0,44
9814,2,1.5,1.0,1.0,1,1,59,59,10.0,10.0,7.08,70.0,0,1,1,3,9,1,1324,126,38,1,1,124,3,0,0,25
9815,2,1.0,1.0,2.0,2,3,15,15,10.0,9.0,2.31,60.0,0,1,0,4,0,0,222,166,39,1,13,170,3,0,15,29
9816,4,1.0,1.0,1.0,2,15,24,24,10.0,10.0,3.53,75.0,0,1,1,3,33,1,1882,126,14,1,3,166,3,0,8,56
9817,6,2.0,3.0,5.0,1,29,28,28,8.0,10.0,3.89,99.0,0,1,0,0,0,0,1557,166,39,1,1,126,3,0,0,21
9818,6,1.0,2.0,6.0,4,20,10,10,9.0,10.0,2.44,72.0,0,1,1,0,0,0,321,152,12,1,2,57,3,0,1,31
9819,1,1.0,1.0,1.0,1,0,0,0,10.0,10.0,1.46,80.0,0,1,1,0,0,0,218,126,38,14,12,170,3,2,0,25
9820,6,1.0,2.0,2.0,3,0,39,39,10.0,10.0,4.88,68.0,0,1,1,0,21,0,701,126,31,1,7,118,3,0,8,60
9821,4,1.0,2.0,2.0,2,9,8,8,10.0,10.0,1.4,160.0,0,1,1,3,57,0,728,126,30,1,1,115,3,0,20,23
9822,2,2.0,1.0,1.0,1,6,1,1,10.0,10.0,0.44,80.0,0,1,1,3,57,0,1201,166,36,1,10,170,3,2,1,21
9823,4,1.0,1.0,2.0,2,3,3,3,9.0,10.0,0.61,45.0,0,1,0,4,40,0,1348,41,26,1,4,170,2,0,8,33
9824,4,1.0,2.0,3.0,2,4,56,56,10.0,10.0,6.91,60.0,0,1,1,3,46,1,783,166,26,7,4,170,3,0,11,33
9825,2,1.0,1.0,1.0,1,0,0,0,10.0,10.0,1.46,35.0,0,1,0,4,0,0,1410,126,39,1,8,130,3,2,0,25
9826,6,1.0,2.0,3.0,1,0,16,16,9.0,10.0,3.2,120.0,0,1,1,4,0,0,508,126,37,1,1,125,3,0,0,25
9827,6,2.0,2.0,4.0,2,25,2,2,8.0,10.0,0.54,120.0,0,24,1,0,0,0,237,166,39,1,13,170,3,0,15,29
9828,5,2.0,2.0,3.0,2,1,0,0,10.0,10.0,1.46,139.0,0,1,1,0,0,1,106,126,6,1,0,93,3,0,0,40
9829,4,1.0,1.0,1.0,1,20,2,2,10.0,9.0,0.53,55.0,0,1,1,4,0,0,508,126,37,1,13,125,3,0,0,29
9830,4,1.0,1.0,3.0,2,0,2,2,10.0,10.0,0.61,70.0,0,1,1,3,0,0,830,166,37,1,1,170,3,0,8,25
9831,6,1.5,2.0,3.0,4,5,9,9,10.0,10.0,1.81,90.0,0,45,1,3,21,1,1224,125,34,1,1,32,3,0,1,25
9832,8,2.0,3.0,4.0,1,7,1,1,10.0,10.0,0.35,300.0,0,24,1,0,0,0,237,166,39,1,13,170,3,0,0,29
9833,6,2.0,3.0,6.0,1,10,3,3,9.0,10.0,0.76,300.0,0,24,1,0,0,0,237,166,39,1,6,170,3,0,0,23
9834,7,2.0,2.0,4.0,2,5,8,8,10.0,10.0,1.53,95.0,0,1,1,3,46,1,446,126,38,7,5,74,3,0,8,21
9835,2,1.0,1.0,1.0,1,0,19,19,9.0,10.0,5.76,35.0,0,1,0,3,0,1,1567,126,39,1,4,126,2,2,0,44
9836,2,1.0,1.0,1.0,1,3,9,9,10.0,9.0,1.75,65.0,0,1,1,3,0,0,1876,166,14,1,3,193,3,0,0,56
9837,2,1.0,1.0,2.0,1,0,9,9,10.0,10.0,1.09,45.0,0,1,1,0,0,0,165,126,6,1,13,55,3,0,0,23
9838,2,1.0,1.0,1.0,1,20,3,3,10.0,10.0,1.23,100.0,0,46,1,4,57,0,701,114,39,1,1,125,3,0,0,23
9839,4,1.5,1.0,2.0,2,0,9,9,10.0,9.0,1.41,59.0,0,37,1,3,0,0,1945,126,2,1,0,166,3,0,8,38
9840,6,2.0,2.0,4.0,2,29,0,0,10.0,10.0,1.46,89.0,0,1,1,4,0,0,1768,126,31,1,7,170,3,0,20,60
9841,4,1.0,1.0,2.0,2,7,4,4,7.0,10.0,0.75,55.0,0,1,0,3,40,0,1282,166,14,1,3,205,3,0,1,58
9842,4,1.0,1.0,2.0,1,0,1,1,10.0,10.0,0.13,85.0,0,1,1,4,0,0,50,126,39,1,6,46,3,0,0,23
9843,2,1.0,1.0,1.0,1,21,12,12,9.0,10.0,1.67,75.0,0,1,1,3,0,0,1557,166,39,1,13,170,3,0,0,29
9844,4,1.0,2.0,2.0,4,29,1,1,10.0,10.0,0.57,92.0,0,1,1,3,33,0,1911,126,2,1,0,170,3,0,0,48
